,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
2425,Bachelor,2,36,1,39,80% Green energy & same as current,0.014193548387096775
2426,Bachelor,2,36,1,39,80% Green energy & 20% higher than current,0.011612903225806452
2427,Bachelor,2,36,1,39,100% Green energy & 20% lower than current,0.015483870967741935
2428,Bachelor,2,36,1,39,100% Green energy & same as current,0.015483870967741935
2429,Bachelor,2,36,1,39,100% Green energy & 20% higher than current,0.01806451612903226
2430,Bachelor,2,36,2,49,60% Green energy & 20% lower than current,0.014193548387096775
2431,Bachelor,2,36,2,49,60% Green energy & same as current,0.03354838709677419
2432,Bachelor,2,36,2,49,60% Green energy & 20% higher than current,0.016774193548387096
2433,Bachelor,2,36,2,49,80% Green energy & 20% lower than current,0.02064516129032258
2434,Bachelor,2,36,2,49,80% Green energy & same as current,0.014193548387096775
2435,Bachelor,2,36,2,49,80% Green energy & 20% higher than current,0.011612903225806452
2436,Bachelor,2,36,2,49,100% Green energy & 20% lower than current,0.015483870967741935
2437,Bachelor,2,36,2,49,100% Green energy & same as current,0.015483870967741935
2438,Bachelor,2,36,2,49,100% Green energy & 20% higher than current,0.01806451612903226
2439,Bachelor,2,36,3,36,60% Green energy & 20% lower than current,0.014193548387096775
2440,Bachelor,2,36,3,36,60% Green energy & same as current,0.03354838709677419
2441,Bachelor,2,36,3,36,60% Green energy & 20% higher than current,0.016774193548387096
2442,Bachelor,2,36,3,36,80% Green energy & 20% lower than current,0.02064516129032258
2443,Bachelor,2,36,3,36,80% Green energy & same as current,0.014193548387096775
2444,Bachelor,2,36,3,36,80% Green energy & 20% higher than current,0.011612903225806452
2445,Bachelor,2,36,3,36,100% Green energy & 20% lower than current,0.015483870967741935
2446,Bachelor,2,36,3,36,100% Green energy & same as current,0.015483870967741935
2447,Bachelor,2,36,3,36,100% Green energy & 20% higher than current,0.01806451612903226
2448,Bachelor,3,38,1,39,60% Green energy & 20% lower than current,0.014193548387096775
2449,Bachelor,3,38,1,39,60% Green energy & same as current,0.03354838709677419
