,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
300,3000 or less,Bachelor,100% Green energy,22,20% lower than current,27,80% Green energy & 20% lower than current,14
301,3000 or less,Bachelor,100% Green energy,22,20% lower than current,27,80% Green energy & same as current,9
302,3000 or less,Bachelor,100% Green energy,22,20% lower than current,27,80% Green energy & 20% higher than current,6
303,3000 or less,Bachelor,100% Green energy,22,20% lower than current,27,100% Green energy & 20% lower than current,7
304,3000 or less,Bachelor,100% Green energy,22,20% lower than current,27,100% Green energy & same as current,5
305,3000 or less,Bachelor,100% Green energy,22,20% lower than current,27,100% Green energy & 20% higher than current,10
306,3000 or less,Bachelor,100% Green energy,22,same as current,30,60% Green energy & 20% lower than current,6
307,3000 or less,Bachelor,100% Green energy,22,same as current,30,60% Green energy & same as current,16
308,3000 or less,Bachelor,100% Green energy,22,same as current,30,60% Green energy & 20% higher than current,7
309,3000 or less,Bachelor,100% Green energy,22,same as current,30,80% Green energy & 20% lower than current,14
310,3000 or less,Bachelor,100% Green energy,22,same as current,30,80% Green energy & same as current,9
311,3000 or less,Bachelor,100% Green energy,22,same as current,30,80% Green energy & 20% higher than current,6
312,3000 or less,Bachelor,100% Green energy,22,same as current,30,100% Green energy & 20% lower than current,7
313,3000 or less,Bachelor,100% Green energy,22,same as current,30,100% Green energy & same as current,5
314,3000 or less,Bachelor,100% Green energy,22,same as current,30,100% Green energy & 20% higher than current,10
315,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,60% Green energy & 20% lower than current,6
316,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,60% Green energy & same as current,16
317,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,60% Green energy & 20% higher than current,7
318,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,80% Green energy & 20% lower than current,14
319,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,80% Green energy & same as current,9
320,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,80% Green energy & 20% higher than current,6
321,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,100% Green energy & 20% lower than current,7
322,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,100% Green energy & same as current,5
323,3000 or less,Bachelor,100% Green energy,22,20% higher than current,23,100% Green energy & 20% higher than current,10
324,3000 or less,Master,60% Green energy,24,20% lower than current,20,60% Green energy & 20% lower than current,5
325,3000 or less,Master,60% Green energy,24,20% lower than current,20,60% Green energy & same as current,11
326,3000 or less,Master,60% Green energy,24,20% lower than current,20,60% Green energy & 20% higher than current,8
327,3000 or less,Master,60% Green energy,24,20% lower than current,20,80% Green energy & 20% lower than current,8
328,3000 or less,Master,60% Green energy,24,20% lower than current,20,80% Green energy & same as current,12
329,3000 or less,Master,60% Green energy,24,20% lower than current,20,80% Green energy & 20% higher than current,6
330,3000 or less,Master,60% Green energy,24,20% lower than current,20,100% Green energy & 20% lower than current,7
331,3000 or less,Master,60% Green energy,24,20% lower than current,20,100% Green energy & same as current,5
332,3000 or less,Master,60% Green energy,24,20% lower than current,20,100% Green energy & 20% higher than current,10
333,3000 or less,Master,60% Green energy,24,same as current,28,60% Green energy & 20% lower than current,5
334,3000 or less,Master,60% Green energy,24,same as current,28,60% Green energy & same as current,11
335,3000 or less,Master,60% Green energy,24,same as current,28,60% Green energy & 20% higher than current,8
336,3000 or less,Master,60% Green energy,24,same as current,28,80% Green energy & 20% lower than current,8
337,3000 or less,Master,60% Green energy,24,same as current,28,80% Green energy & same as current,12
338,3000 or less,Master,60% Green energy,24,same as current,28,80% Green energy & 20% higher than current,6
339,3000 or less,Master,60% Green energy,24,same as current,28,100% Green energy & 20% lower than current,7
340,3000 or less,Master,60% Green energy,24,same as current,28,100% Green energy & same as current,5
341,3000 or less,Master,60% Green energy,24,same as current,28,100% Green energy & 20% higher than current,10
342,3000 or less,Master,60% Green energy,24,20% higher than current,24,60% Green energy & 20% lower than current,5
343,3000 or less,Master,60% Green energy,24,20% higher than current,24,60% Green energy & same as current,11
344,3000 or less,Master,60% Green energy,24,20% higher than current,24,60% Green energy & 20% higher than current,8
345,3000 or less,Master,60% Green energy,24,20% higher than current,24,80% Green energy & 20% lower than current,8
346,3000 or less,Master,60% Green energy,24,20% higher than current,24,80% Green energy & same as current,12
347,3000 or less,Master,60% Green energy,24,20% higher than current,24,80% Green energy & 20% higher than current,6
348,3000 or less,Master,60% Green energy,24,20% higher than current,24,100% Green energy & 20% lower than current,7
349,3000 or less,Master,60% Green energy,24,20% higher than current,24,100% Green energy & same as current,5
350,3000 or less,Master,60% Green energy,24,20% higher than current,24,100% Green energy & 20% higher than current,10
351,3000 or less,Master,80% Green energy,26,20% lower than current,20,60% Green energy & 20% lower than current,5
352,3000 or less,Master,80% Green energy,26,20% lower than current,20,60% Green energy & same as current,11
353,3000 or less,Master,80% Green energy,26,20% lower than current,20,60% Green energy & 20% higher than current,8
354,3000 or less,Master,80% Green energy,26,20% lower than current,20,80% Green energy & 20% lower than current,8
355,3000 or less,Master,80% Green energy,26,20% lower than current,20,80% Green energy & same as current,12
356,3000 or less,Master,80% Green energy,26,20% lower than current,20,80% Green energy & 20% higher than current,6
357,3000 or less,Master,80% Green energy,26,20% lower than current,20,100% Green energy & 20% lower than current,7
358,3000 or less,Master,80% Green energy,26,20% lower than current,20,100% Green energy & same as current,5
359,3000 or less,Master,80% Green energy,26,20% lower than current,20,100% Green energy & 20% higher than current,10
360,3000 or less,Master,80% Green energy,26,same as current,28,60% Green energy & 20% lower than current,5
361,3000 or less,Master,80% Green energy,26,same as current,28,60% Green energy & same as current,11
362,3000 or less,Master,80% Green energy,26,same as current,28,60% Green energy & 20% higher than current,8
363,3000 or less,Master,80% Green energy,26,same as current,28,80% Green energy & 20% lower than current,8
364,3000 or less,Master,80% Green energy,26,same as current,28,80% Green energy & same as current,12
365,3000 or less,Master,80% Green energy,26,same as current,28,80% Green energy & 20% higher than current,6
366,3000 or less,Master,80% Green energy,26,same as current,28,100% Green energy & 20% lower than current,7
367,3000 or less,Master,80% Green energy,26,same as current,28,100% Green energy & same as current,5
368,3000 or less,Master,80% Green energy,26,same as current,28,100% Green energy & 20% higher than current,10
369,3000 or less,Master,80% Green energy,26,20% higher than current,24,60% Green energy & 20% lower than current,5
370,3000 or less,Master,80% Green energy,26,20% higher than current,24,60% Green energy & same as current,11
371,3000 or less,Master,80% Green energy,26,20% higher than current,24,60% Green energy & 20% higher than current,8
372,3000 or less,Master,80% Green energy,26,20% higher than current,24,80% Green energy & 20% lower than current,8
373,3000 or less,Master,80% Green energy,26,20% higher than current,24,80% Green energy & same as current,12
374,3000 or less,Master,80% Green energy,26,20% higher than current,24,80% Green energy & 20% higher than current,6
375,3000 or less,Master,80% Green energy,26,20% higher than current,24,100% Green energy & 20% lower than current,7
376,3000 or less,Master,80% Green energy,26,20% higher than current,24,100% Green energy & same as current,5
377,3000 or less,Master,80% Green energy,26,20% higher than current,24,100% Green energy & 20% higher than current,10
378,3000 or less,Master,100% Green energy,22,20% lower than current,20,60% Green energy & 20% lower than current,5
379,3000 or less,Master,100% Green energy,22,20% lower than current,20,60% Green energy & same as current,11
380,3000 or less,Master,100% Green energy,22,20% lower than current,20,60% Green energy & 20% higher than current,8
381,3000 or less,Master,100% Green energy,22,20% lower than current,20,80% Green energy & 20% lower than current,8
382,3000 or less,Master,100% Green energy,22,20% lower than current,20,80% Green energy & same as current,12
383,3000 or less,Master,100% Green energy,22,20% lower than current,20,80% Green energy & 20% higher than current,6
384,3000 or less,Master,100% Green energy,22,20% lower than current,20,100% Green energy & 20% lower than current,7
385,3000 or less,Master,100% Green energy,22,20% lower than current,20,100% Green energy & same as current,5
386,3000 or less,Master,100% Green energy,22,20% lower than current,20,100% Green energy & 20% higher than current,10
387,3000 or less,Master,100% Green energy,22,same as current,28,60% Green energy & 20% lower than current,5
388,3000 or less,Master,100% Green energy,22,same as current,28,60% Green energy & same as current,11
