,year,value,ISO2,energy_type
4912,2011,283029.0,IR,Total Non-Renewable
4913,2011,21144.497,IR,Total Renewable
4914,2011,122.0,IS,Total Non-Renewable
4915,2011,14390.84,IS,Total Renewable
4916,2011,287897.952,IT,Total Non-Renewable
4917,2011,117406.177,IT,Total Renewable
4918,2011,4694.95,JM,Total Non-Renewable
4919,2011,372.089,JM,Total Renewable
4920,2011,16031.7,JO,Total Non-Renewable
4921,2011,82.992,JO,Total Renewable
4922,2011,1048504.0,JP,Total Non-Renewable
4923,2011,144009.5,JP,Total Renewable
4924,2011,3014.92,KE,Total Non-Renewable
4925,2011,4631.442,KE,Total Renewable
4926,2011,1814.2,KG,Total Non-Renewable
4927,2011,17380.6,KG,Total Renewable
4928,2011,1310.592,KH,Total Non-Renewable
4929,2011,316.612,KH,Total Renewable
4930,2011,27.94,KI,Total Non-Renewable
4931,2011,1.195,KI,Total Renewable
4932,2011,79.0,KM,Total Non-Renewable
4933,2011,6.448,KM,Total Renewable
4934,2011,279.557,KN,Total Non-Renewable
4935,2011,7.812,KN,Total Renewable
4936,2011,10860.0,KP,Total Non-Renewable
4937,2011,17164.641,KP,Total Renewable
4938,2011,417357.0,KR,Total Non-Renewable
4939,2011,10545.56,KR,Total Renewable
4940,2011,72191.5,KW,Total Non-Renewable
4941,2011,0.018,KW,Total Renewable
4942,2011,836.794,KY,Total Non-Renewable
4943,2011,0.0,KY,Total Renewable
4944,2011,96326.0,KZ,Total Non-Renewable
4945,2011,10174.0,KZ,Total Renewable
4946,2011,0.021,LA,Total Non-Renewable
4947,2011,15585.579,LA,Total Renewable
4948,2011,13739.433,LB,Total Non-Renewable
4949,2011,1160.95,LB,Total Renewable
4950,2011,461.208,LC,Total Non-Renewable
4951,2011,0.051000000000000004,LC,Total Renewable
4952,2011,8475.5,LK,Total Non-Renewable
4953,2011,6231.091,LK,Total Renewable
4954,2011,391.0,LR,Total Non-Renewable
4955,2011,30.153,LR,Total Renewable
4956,2011,0.879,LS,Total Non-Renewable
4957,2011,563.428,LS,Total Renewable
4958,2011,5432.0,LT,Total Non-Renewable
4959,2011,1463.5729999999999,LT,Total Renewable
4960,2011,2832.362,LU,Total Non-Renewable
4961,2011,384.771,LU,Total Renewable
4962,2011,3952.0,LV,Total Non-Renewable
4963,2011,4718.862,LV,Total Renewable
4964,2011,34668.0,LY,Total Non-Renewable
4965,2011,10.878,LY,Total Renewable
4966,2011,25868.4,MA,Total Non-Renewable
4967,2011,4335.872,MA,Total Renewable
4968,2011,8433.8,MD,Total Non-Renewable
4969,2011,420.2,MD,Total Renewable
4970,2011,1677.0,ME,Total Non-Renewable
4971,2011,1832.853,ME,Total Renewable
4972,2011,956.522,MG,Total Non-Renewable
4973,2011,840.712,MG,Total Renewable
4974,2011,107.03500000000001,MH,Total Non-Renewable
4975,2011,0.77,MH,Total Renewable
4976,2011,6411.0,MK,Total Non-Renewable
4977,2011,1992.293,MK,Total Renewable
4978,2011,995.0236941999999,ML,Total Non-Renewable
4979,2011,1399.279,ML,Total Renewable
4980,2011,3773.3599999999997,MM,Total Non-Renewable
4981,2011,10487.581,MM,Total Renewable
4982,2011,5203.0,MN,Total Non-Renewable
4983,2011,97.294,MN,Total Renewable
4984,2011,1926.0,MQ,Total Non-Renewable
4985,2011,98.3,MQ,Total Renewable
4986,2011,956.3000000000001,MR,Total Non-Renewable
4987,2011,0.0,MR,Total Renewable
4988,2011,15.5,MS,Total Non-Renewable
4989,2011,0.0,MS,Total Renewable
4990,2011,2740.0,MT,Total Non-Renewable
4991,2011,18.29,MT,Total Renewable
4992,2011,2796.499,MU,Total Non-Renewable
4993,2011,704.186,MU,Total Renewable
4994,2011,740.559,MV,Total Non-Renewable
4995,2011,4.332,MV,Total Renewable
4996,2011,53.013374400000004,MW,Total Non-Renewable
4997,2011,2250.8669999999997,MW,Total Renewable
4998,2011,294661.176,MX,Total Non-Renewable
4999,2011,51166.261,MX,Total Renewable
5000,2011,142051.5,MY,Total Non-Renewable
5001,2011,12588.8,MY,Total Renewable
5002,2011,90.3,MZ,Total Non-Renewable
5003,2011,18791.863999999998,MZ,Total Renewable
5004,2011,2261.1349999999998,NC,Total Non-Renewable
5005,2011,544.726,NC,Total Renewable
5006,2011,550.182,NE,Total Non-Renewable
5007,2011,16.906,NE,Total Renewable
5008,2011,28123.0,NG,Total Non-Renewable
5009,2011,7362.058,NG,Total Renewable
5010,2011,3255.6,NI,Total Non-Renewable
5011,2011,1317.21,NI,Total Renewable
5012,2011,119573.762,NL,Total Non-Renewable
5013,2011,15512.92,NL,Total Renewable
5014,2011,5609.0,NO,Total Non-Renewable
5015,2011,152539.455,NO,Total Renewable
5016,2011,55.88999999999999,NP,Total Non-Renewable
5017,2011,4076.607,NP,Total Renewable
5018,2011,52.135000000000005,NR,Total Non-Renewable
5019,2011,0.094,NR,Total Renewable
5020,2011,5.2829999999999995,NU,Total Non-Renewable
5021,2011,0.126,NU,Total Renewable
5022,2011,13549.0,NZ,Total Non-Renewable
5023,2011,34003.0,NZ,Total Renewable
5024,2011,26731.9,OM,Total Non-Renewable
5025,2011,0.0,OM,Total Renewable
5026,2011,4697.8099999999995,PA,Total Non-Renewable
5027,2011,5529.025,PA,Total Renewable
5028,2011,21331.99,PE,Total Non-Renewable
5029,2011,25433.605,PE,Total Renewable
5030,2011,698.38,PF,Total Non-Renewable
5031,2011,243.471,PF,Total Renewable
5032,2011,2679.0660000000003,PG,Total Non-Renewable
5033,2011,1163.58,PG,Total Renewable
5034,2011,60441.065,PH,Total Non-Renewable
5035,2011,12689.701,PH,Total Renewable
5036,2011,81314.5,PK,Total Non-Renewable
5037,2011,38832.111000000004,PK,Total Renewable
5038,2011,179973.0,PL,Total Non-Renewable
5039,2011,16311.824,PL,Total Renewable
5040,2011,70.29,PM,Total Non-Renewable
5041,2011,1.73,PM,Total Renewable
5042,2011,27370.300000000003,PR,Total Non-Renewable
5043,2011,276.488,PR,Total Renewable
5044,2011,709.3,PS,Total Non-Renewable
5045,2011,0.35,PS,Total Renewable
5046,2011,36771.0,PT,Total Non-Renewable
5047,2011,34427.969,PT,Total Renewable
5048,2011,128.977,PW,Total Non-Renewable
5049,2011,1.35,PW,Total Renewable
5050,2011,6.9,PY,Total Non-Renewable
5051,2011,66426.355,PY,Total Renewable
5052,2011,39481.0,QA,Total Non-Renewable
5053,2011,30.302,QA,Total Renewable
5054,2011,2345.2,RE,Total Non-Renewable
5055,2011,1154.83,RE,Total Renewable
5056,2011,45523.0,RO,Total Non-Renewable
5057,2011,23724.426,RO,Total Renewable
5058,2011,33506.1,RS,Total Non-Renewable
5059,2011,10999.946,RS,Total Renewable
5060,2011,903965.767,RU,Total Non-Renewable
5061,2011,215382.432,RU,Total Renewable
5062,2011,249.61,RW,Total Non-Renewable
5063,2011,283.102,RW,Total Renewable
5064,2011,301224.0,SA,Total Non-Renewable
5065,2011,7.85,SA,Total Renewable
5066,2011,130.862,SB,Total Non-Renewable
5067,2011,5.78,SB,Total Renewable
5068,2011,413.123,SC,Total Non-Renewable
5069,2011,0.0,SC,Total Renewable
5070,2011,3760.0,SD,Total Non-Renewable
5071,2011,8012.378000000001,SD,Total Renewable
5072,2011,6891.0,SE,Total Non-Renewable
5073,2011,107556.5,SE,Total Renewable
5074,2011,54459.5,SG,Total Non-Renewable
5075,2011,733.703,SG,Total Renewable
5076,2011,7024.0,SI,Total Non-Renewable
5077,2011,5064.62,SI,Total Renewable
5078,2011,10957.0,SK,Total Non-Renewable
5079,2011,7299.687,SK,Total Renewable
5080,2011,59.239999999999995,SL,Total Non-Renewable
5081,2011,207.021,SL,Total Renewable
5082,2011,2720.016,SN,Total Non-Renewable
5083,2011,63.422,SN,Total Renewable
5084,2011,414.0,SO,Total Non-Renewable
5085,2011,0.02,SO,Total Renewable
5086,2011,635.721,SR,Total Non-Renewable
5087,2011,1549.2340000000002,SR,Total Renewable
5088,2011,20.686,ST,Total Non-Renewable
5089,2011,63.145,ST,Total Renewable
5090,2011,2945.916,SV,Total Non-Renewable
5091,2011,2998.1339999999996,SV,Total Renewable
5092,2011,46098.0,SY,Total Non-Renewable
5093,2011,4174.835,SY,Total Renewable
5094,2011,16.419,SZ,Total Non-Renewable
5095,2011,642.71,SZ,Total Renewable
5096,2011,272.0,TC,Total Non-Renewable
5097,2011,0.0,TC,Total Renewable
5098,2011,297.0,TD,Total Non-Renewable
5099,2011,10.498000000000001,TD,Total Renewable
5100,2011,290.93,TG,Total Non-Renewable
5101,2011,268.152,TG,Total Renewable
5102,2011,167515.721,TH,Total Non-Renewable
5103,2011,24041.711000000003,TH,Total Renewable
5104,2011,398.0,TJ,Total Non-Renewable
5105,2011,21009.488,TJ,Total Renewable
5106,2011,0.994,TK,Total Non-Renewable
5107,2011,0.043,TK,Total Renewable
5108,2011,315.832,TL,Total Non-Renewable
5109,2011,3.1319999999999997,TL,Total Renewable
5110,2011,22368.681,TM,Total Non-Renewable
5111,2011,4.354,TM,Total Renewable
5112,2011,20432.0,TN,Total Non-Renewable
5113,2011,286.436,TN,Total Renewable
5114,2011,65.328,TO,Total Non-Renewable
5115,2011,0.491,TO,Total Renewable
5116,2011,204974.0,TR,Total Non-Renewable
5117,2011,76387.125,TR,Total Renewable
5118,2011,10836.012999999999,TT,Total Non-Renewable
5119,2011,7.239000000000001,TT,Total Renewable
5120,2011,11.789000000000001,TV,Total Non-Renewable
5121,2011,0.37,TV,Total Renewable
5122,2011,235769.473,TW,Total Non-Renewable
5123,2011,10475.457999999999,TW,Total Renewable
5124,2011,3254.678011,TZ,Total Non-Renewable
5125,2011,2764.19,TZ,Total Renewable
5126,2011,128526.0,UA,Total Non-Renewable
5127,2011,15629.9,UA,Total Renewable
5128,2011,1127.9299999999998,UG,Total Non-Renewable
5129,2011,2130.884,UG,Total Renewable
5130,2011,3746438.4,US,Total Non-Renewable
5131,2011,655506.818,US,Total Renewable
5132,2011,3481.476,UY,Total Non-Renewable
5133,2011,9040.005,UY,Total Renewable
5134,2011,52958.2,UZ,Total Non-Renewable
5135,2011,9887.9,UZ,Total Renewable
5136,2011,159.54000000000002,VC,Total Non-Renewable
5137,2011,36.608,VC,Total Renewable
5138,2011,50727.53,VE,Total Non-Renewable
5139,2011,97902.26000000001,VE,Total Renewable
5140,2011,242.79399999999998,VG,Total Non-Renewable
5141,2011,2.0839999999999996,VG,Total Renewable
5142,2011,1258.3,VI,Total Non-Renewable
5143,2011,1.166,VI,Total Renewable
5144,2011,78743.0,VN,Total Non-Renewable
5145,2011,50822.261,VN,Total Renewable
5146,2011,82.051,VU,Total Non-Renewable
5147,2011,18.348,VU,Total Renewable
5148,2011,102.913,WS,Total Non-Renewable
5149,2011,42.097,WS,Total Renewable
5150,2011,7738.9,YE,Total Non-Renewable
5151,2011,3.777,YE,Total Renewable
5152,2011,326.1,YT,Total Non-Renewable
5153,2011,26.296999999999997,YT,Total Renewable
5154,2011,258043.55,ZA,Total Non-Renewable
5155,2011,3285.384,ZA,Total Renewable
5156,2011,102.336,ZM,Total Non-Renewable
5157,2011,13873.09,ZM,Total Renewable
5158,2011,5012.0,ZW,Total Non-Renewable
5159,2011,6124.978,ZW,Total Renewable
5160,2012,0.0,AD,Total Non-Renewable
5161,2012,138.858,AD,Total Renewable
5162,2012,133370.598,AE,Total Non-Renewable
5163,2012,36.938,AE,Total Renewable
5164,2012,429.486,AF,Total Non-Renewable
5165,2012,1054.113,AF,Total Renewable
5166,2012,415.0,AG,Total Non-Renewable
5167,2012,0.7729999999999999,AG,Total Renewable
5168,2012,116.592,AI,Total Non-Renewable
5169,2012,0.14200000000000002,AI,Total Renewable
5170,2012,97.0,AL,Total Non-Renewable
5171,2012,6354.603,AL,Total Renewable
5172,2012,5793.1,AM,Total Non-Renewable
5173,2012,3568.2400000000002,AM,Total Renewable
5174,2012,3681.134,AO,Total Non-Renewable
5175,2012,4713.008,AO,Total Renewable
5176,2012,117245.274,AR,Total Non-Renewable
5177,2012,41494.185999999994,AR,Total Renewable
5178,2012,189.289,AS,Total Non-Renewable
5179,2012,3.825,AS,Total Renewable
5180,2012,22387.174000000003,AT,Total Non-Renewable
5181,2012,67982.228,AT,Total Renewable
5182,2012,274059.0,AU,Total Non-Renewable
5183,2012,39677.0,AU,Total Renewable
5184,2012,1030.322,AW,Total Non-Renewable
5185,2012,166.34,AW,Total Renewable
5186,2012,26564.1,AZ,Total Non-Renewable
5187,2012,2847.2,AZ,Total Renewable
5188,2012,11434.0,BA,Total Non-Renewable
5189,2012,5851.762,BA,Total Renewable
5190,2012,1333.06,BB,Total Non-Renewable
5191,2012,4.996,BB,Total Renewable
5192,2012,58084.087,BD,Total Non-Renewable
5193,2012,1445.43,BD,Total Renewable
5194,2012,37612.4,BE,Total Non-Renewable
5195,2012,15640.6,BE,Total Renewable
5196,2012,857.413,BF,Total Non-Renewable
5197,2012,130.779,BF,Total Renewable
5198,2012,30350.0,BG,Total Non-Renewable
5199,2012,9173.23,BG,Total Renewable
5200,2012,31660.0,BH,Total Non-Renewable
5201,2012,1.875,BH,Total Renewable
5202,2012,18.387999999999998,BI,Total Non-Renewable
5203,2012,207.994,BI,Total Renewable
5204,2012,187.005,BJ,Total Non-Renewable
5205,2012,0.848,BJ,Total Renewable
5206,2012,4844.617,BN,Total Non-Renewable
5207,2012,2.867,BN,Total Renewable
5208,2012,6314.876139,BO,Total Non-Renewable
5209,2012,2992.1850000000004,BO,Total Renewable
5210,2012,103322.053,BR,Total Non-Renewable
5211,2012,552278.6549999999,BR,Total Renewable
5212,2012,2496.118,BS,Total Non-Renewable
5213,2012,10.064,BS,Total Renewable
5214,2012,9.366999999999999,BT,Total Non-Renewable
5215,2012,8312.13,BT,Total Renewable
5216,2012,698.87,BW,Total Non-Renewable
5217,2012,2.707,BW,Total Renewable
5218,2012,39566.0,BY,Total Non-Renewable
5219,2012,225.782,BY,Total Renewable
5220,2012,144.111,BZ,Total Non-Renewable
5221,2012,385.559,BZ,Total Renewable
5222,2012,163769.0,CA,Total Non-Renewable
5223,2012,486764.353,CA,Total Renewable
5224,2012,63.207,CD,Total Non-Renewable
5225,2012,9975.408,CD,Total Renewable
5226,2012,19.25,CF,Total Non-Renewable
5227,2012,160.51399999999998,CF,Total Renewable
5228,2012,1137.5,CG,Total Non-Renewable
5229,2012,1224.646,CG,Total Renewable
5230,2012,1549.0,CH,Total Non-Renewable
5231,2012,54592.0,CH,Total Renewable
5232,2012,5970.742804,CI,Total Non-Renewable
5233,2012,2393.0,CI,Total Renewable
5234,2012,45.636,CK,Total Non-Renewable
5235,2012,0.133,CK,Total Renewable
5236,2012,54939.334,CL,Total Non-Renewable
5237,2012,32674.1,CL,Total Renewable
5238,2012,1188.3709999999999,CM,Total Non-Renewable
5239,2012,5114.421,CM,Total Renewable
5240,2012,4694922.1899999995,CN,Total Non-Renewable
5241,2012,1296316.871,CN,Total Renewable
5242,2012,18478.516,CO,Total Non-Renewable
5243,2012,58662.46,CO,Total Renewable
5244,2012,1442.884,CR,Total Non-Renewable
5245,2012,9746.203,CR,Total Renewable
5246,2012,22683.9,CU,Total Non-Renewable
5247,2012,1191.25,CU,Total Renewable
5248,2012,423.377,CV,Total Non-Renewable
5249,2012,103.268,CV,Total Renewable
5250,2012,6012.0,CY,Total Non-Renewable
5251,2012,430.24800000000005,CY,Total Renewable
5252,2012,59471.0,CZ,Total Non-Renewable
5253,2012,12062.108,CZ,Total Renewable
5254,2012,451546.0,DE,Total Non-Renewable
5255,2012,221151.5,DE,Total Renewable
5256,2012,520.0,DJ,Total Non-Renewable
5257,2012,0.0,DJ,Total Renewable
5258,2012,23117.987,DK,Total Non-Renewable
5259,2012,20786.101000000002,DK,Total Renewable
5260,2012,94.90700000000001,DM,Total Non-Renewable
5261,2012,34.804,DM,Total Renewable
5262,2012,17981.982,DO,Total Non-Renewable
5263,2012,2678.533,DO,Total Renewable
5264,2012,70092.88,DZ,Total Non-Renewable
5265,2012,835.233,DZ,Total Renewable
5266,2012,13397.771,EC,Total Non-Renewable
5267,2012,14904.59,EC,Total Renewable
5268,2012,12972.0,EE,Total Non-Renewable
5269,2012,1918.3029999999999,EE,Total Renewable
5270,2012,178207.8,EG,Total Non-Renewable
5271,2012,18782.146,EG,Total Renewable
5272,2012,457.0,ER,Total Non-Renewable
5273,2012,2.891,ER,Total Renewable
5274,2012,193163.358,ES,Total Non-Renewable
5275,2012,133397.021,ES,Total Renewable
5276,2012,201.0,ET,Total Non-Renewable
5277,2012,9669.997000000001,ET,Total Renewable
5278,2012,26128.0,FI,Total Non-Renewable
5279,2012,33773.2,FI,Total Renewable
5280,2012,436.799,FJ,Total Non-Renewable
5281,2012,789.668,FJ,Total Renewable
5282,2012,18.5,FK,Total Non-Renewable
5283,2012,7.720000000000001,FK,Total Renewable
5284,2012,97.042,FM,Total Non-Renewable
5285,2012,1.283,FM,Total Renewable
5286,2012,248.85,FO,Total Non-Renewable
5287,2012,158.51,FO,Total Renewable
5288,2012,81859.565,FR,Total Non-Renewable
5289,2012,121829.83,FR,Total Renewable
5290,2012,1337.0,GA,Total Non-Renewable
5291,2012,1079.698,GA,Total Renewable
5292,2012,314884.0,GB,Total Non-Renewable
5293,2012,57125.0,GB,Total Renewable
5294,2012,252.00400000000002,GD,Total Non-Renewable
5295,2012,1.127,GD,Total Renewable
5296,2012,3160.112,GE,Total Non-Renewable
5297,2012,9865.511999999999,GE,Total Renewable
5298,2012,423.428,GF,Total Non-Renewable
5299,2012,782.1320000000001,GF,Total Renewable
5300,2012,5052.624,GH,Total Non-Renewable
5301,2012,9273.225999999999,GH,Total Renewable
5302,2012,269.374,GL,Total Non-Renewable
5303,2012,450.697,GL,Total Renewable
5304,2012,287.92199999999997,GM,Total Non-Renewable
5305,2012,3.373,GM,Total Renewable
5306,2012,324.148,GN,Total Non-Renewable
5307,2012,628.005,GN,Total Renewable
5308,2012,1806.811,GP,Total Non-Renewable
5309,2012,350.367,GP,Total Renewable
5310,2012,982.2,GQ,Total Non-Renewable
5311,2012,192.6,GQ,Total Renewable
5312,2012,61698.0,GR,Total Non-Renewable
5313,2012,16710.667999999998,GR,Total Renewable
5314,2012,4392.7119999999995,GT,Total Non-Renewable
5315,2012,7478.014,GT,Total Renewable
5316,2012,2269.667,GU,Total Non-Renewable
5317,2012,0.8879999999999999,GU,Total Renewable
5318,2012,45.147999999999996,GW,Total Non-Renewable
5319,2012,0.017,GW,Total Renewable
5320,2012,1220.6779999999999,GY,Total Non-Renewable
5321,2012,128.462,GY,Total Renewable
5322,2012,51375.0,HK,Total Non-Renewable
5323,2012,85.605,HK,Total Renewable
5324,2012,5240.691,HN,Total Non-Renewable
5325,2012,4293.576,HN,Total Renewable
5326,2012,7204.1,HR,Total Non-Renewable
5327,2012,7593.55,HR,Total Renewable
5328,2012,1250.254,HT,Total Non-Renewable
5329,2012,280.183,HT,Total Renewable
5330,2012,22727.0,HU,Total Non-Renewable
5331,2012,3369.839,HU,Total Renewable
5332,2012,217557.95,ID,Total Non-Renewable
5333,2012,27930.454999999998,ID,Total Renewable
5334,2012,28175.499,IE,Total Non-Renewable
5335,2012,7256.105,IE,Total Renewable
5336,2012,76671.816,IL,Total Non-Renewable
5337,2012,824.4100000000001,IL,Total Renewable
5338,2012,1046367.626,IN,Total Non-Renewable
5339,2012,236567.389,IN,Total Renewable
5340,2012,56065.0,IQ,Total Non-Renewable
5341,2012,6668.838,IQ,Total Renewable
5342,2012,298017.0,IR,Total Non-Renewable
5343,2012,22532.769,IR,Total Renewable
5344,2012,117.0,IS,Total Non-Renewable
5345,2012,14214.664,IS,Total Renewable
5346,2012,275278.0,IT,Total Non-Renewable
5347,2012,132632.947,IT,Total Renewable
5348,2012,4744.32,JM,Total Non-Renewable
5349,2012,387.29499999999996,JM,Total Renewable
5350,2012,19960.7,JO,Total Non-Renewable
5351,2012,87.075,JO,Total Renewable
5352,2012,1132080.0,JP,Total Non-Renewable
5353,2012,138904.0,JP,Total Renewable
5354,2012,2921.6749999999997,KE,Total Non-Renewable
5355,2012,5134.709,KE,Total Renewable
5356,2012,1785.9,KG,Total Non-Renewable
5357,2012,17250.5,KG,Total Renewable
5358,2012,1227.9879999999998,KH,Total Non-Renewable
5359,2012,843.309,KH,Total Renewable
5360,2012,28.740000000000002,KI,Total Non-Renewable
5361,2012,1.303,KI,Total Renewable
5362,2012,80.0,KM,Total Non-Renewable
5363,2012,6.448,KM,Total Renewable
5364,2012,272.161,KN,Total Non-Renewable
5365,2012,10.079,KN,Total Renewable
5366,2012,10960.0,KP,Total Non-Renewable
5367,2012,17766.739,KP,Total Renewable
5368,2012,431869.0,KR,Total Non-Renewable
5369,2012,10568.26,KR,Total Renewable
5370,2012,76468.0,KW,Total Non-Renewable
5371,2012,0.018,KW,Total Renewable
5372,2012,837.381,KY,Total Non-Renewable
5373,2012,0.0,KY,Total Renewable
5374,2012,103035.0,KZ,Total Non-Renewable
5375,2012,10178.555,KZ,Total Renewable
5376,2012,0.021,LA,Total Non-Renewable
5377,2012,15771.678999999998,LA,Total Renewable
5378,2012,12452.47,LB,Total Non-Renewable
5379,2012,1474.463,LB,Total Renewable
5380,2012,470.983,LC,Total Non-Renewable
5381,2012,0.128,LC,Total Renewable
5382,2012,10034.3,LK,Total Non-Renewable
5383,2012,5159.415,LK,Total Renewable
5384,2012,391.0,LR,Total Non-Renewable
5385,2012,30.153,LR,Total Renewable
5386,2012,0.879,LS,Total Non-Renewable
5387,2012,561.328,LS,Total Renewable
5388,2012,6120.0,LT,Total Non-Renewable
5389,2012,1634.0,LT,Total Renewable
5390,2012,2880.7019999999998,LU,Total Non-Renewable
5391,2012,495.008,LU,Total Renewable
5392,2012,3015.0,LV,Total Non-Renewable
5393,2012,5810.233,LV,Total Renewable
5394,2012,42944.0,LY,Total Non-Renewable
5395,2012,12.691,LY,Total Renewable
5396,2012,28602.473,MA,Total Non-Renewable
5397,2012,4033.572,MA,Total Renewable
5398,2012,8524.308,MD,Total Non-Renewable
5399,2012,336.092,MD,Total Renewable
5400,2012,1592.0,ME,Total Non-Renewable
5401,2012,2106.087,ME,Total Renewable
5402,2012,974.22,MG,Total Non-Renewable
5403,2012,939.6300000000001,MG,Total Renewable
5404,2012,106.958,MH,Total Non-Renewable
5405,2012,0.998,MH,Total Renewable
5406,2012,6325.0,MK,Total Non-Renewable
5407,2012,1642.603,MK,Total Renewable
5408,2012,899.1395287999999,ML,Total Non-Renewable
